Date,Location,MinTemp,MaxTemp,Rainfall,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,target
2009-08-31,Region2,4.0,20.5,0.0,SW,41.0,N,SW,13.0,30.0,56.0,34.0,1017.9,1014.5,5.0,5.0,12.3,19.6,No,0
2009-09-01,Region2,3.7,22.0,0.0,W,37.0,NNE,ENE,4.0,11.0,53.0,34.0,1021.9,1019.0,5.0,5.0,14.8,21.4,No,0
2009-09-02,Region2,3.8,20.9,0.0,SE,31.0,W,SE,7.0,20.0,57.0,53.0,1025.0,1021.3,5.0,5.0,13.5,19.0,No,0
2009-09-03,Region2,6.2,17.4,0.0,NNE,24.0,ENE,S,2.0,7.0,79.0,98.0,1020.8,1018.4,5.0,5.0,14.8,14.3,No,1
2009-09-04,Region2,9.5,24.9,7.6,WNW,44.0,NNE,NW,7.0,26.0,98.0,36.0,1014.7,1009.9,5.0,5.0,13.5,24.0,Yes,0
2009-09-06,Region2,3.5,21.2,0.0,ENE,31.0,WSW,N,6.0,19.0,67.0,41.0,1019.1,1013.4,5.0,5.0,12.3,20.6,No,0
2009-09-07,Region2,7.6,21.3,0.0,W,76.0,W,ENE,9.0,11.0,92.0,53.0,1009.0,1000.6,5.0,5.0,11.5,20.4,No,1
2009-09-08,Region2,5.6,20.1,5.0,W,35.0,N,NNW,9.0,22.0,60.0,42.0,1008.5,1007.0,5.0,5.0,15.4,19.0,Yes,0
2009-09-09,Region2,4.1,20.5,0.2,WSW,43.0,W,WSW,13.0,30.0,49.0,41.0,1010.6,1009.7,5.0,5.0,14.7,18.5,No,0
2009-09-10,Region2,2.6,22.3,0.0,WSW,26.0,SW,NNW,0.0,7.0,59.0,29.0,1016.3,1013.7,5.0,5.0,14.9,21.3,No,0
2009-09-11,Region2,2.5,23.2,0.0,NNE,24.0,NNW,NNE,4.0,11.0,58.0,25.0,1022.9,1018.7,5.0,5.0,14.3,22.8,No,0
2009-09-12,Region2,2.7,29.4,0.0,NNE,28.0,N,NE,6.0,17.0,52.0,24.0,1022.5,1018.6,5.0,5.0,15.3,29.0,No,0
2009-09-13,Region2,4.4,30.6,0.0,NW,50.0,N,WNW,9.0,28.0,42.0,14.0,1019.8,1015.8,5.0,5.0,19.6,30.1,No,0
2009-09-14,Region2,9.6,21.0,0.0,SE,39.0,SSE,ESE,26.0,15.0,65.0,64.0,1022.1,1021.6,5.0,5.0,18.5,16.8,No,0
2009-09-15,Region2,13.1,23.3,0.0,ESE,28.0,SW,NE,0.0,13.0,82.0,54.0,1021.8,1016.0,5.0,5.0,15.8,22.9,No,0
2009-09-16,Region2,10.0,21.5,0.0,E,20.0,WSW,E,9.0,11.0,65.0,76.0,1023.2,1019.8,5.0,5.0,17.0,20.1,No,0
2009-09-17,Region2,12.4,32.7,0.0,NNW,54.0,NNE,NNW,11.0,28.0,99.0,24.0,1017.8,1010.0,5.0,5.0,16.0,30.5,No,0
2009-09-18,Region2,12.6,24.7,0.2,W,48.0,SW,SSE,31.0,22.0,50.0,49.0,1018.4,1018.1,5.0,5.0,20.5,21.1,No,0
2009-09-19,Region2,9.2,25.0,0.0,N,26.0,NNE,NNE,13.0,9.0,63.0,40.0,1019.0,1012.2,5.0,5.0,17.6,24.7,No,0
2009-09-20,Region2,7.2,28.7,0.0,WSW,69.0,ENE,SSW,6.0,19.0,56.0,42.0,1015.2,1010.7,5.0,5.0,19.1,25.9,No,0
2009-09-21,Region2,9.3,24.3,1.0,N,35.0,SW,SE,4.0,19.0,70.0,62.0,1015.2,1011.6,5.0,5.0,18.1,18.9,No,0
2009-09-22,Region2,11.2,31.1,0.2,W,72.0,N,N,13.0,31.0,57.0,36.0,1003.0,998.2,5.0,5.0,24.1,30.5,No,1
2009-09-24,Region2,12.7,23.1,0.2,WSW,50.0,WSW,W,17.0,28.0,40.0,32.0,1012.7,1010.8,5.0,5.0,18.3,21.7,No,0
2009-09-25,Region2,4.3,26.5,0.0,NW,39.0,N,N,13.0,17.0,51.0,27.0,1013.7,1006.2,5.0,5.0,17.0,25.9,No,0
2009-09-27,Region2,7.1,16.8,0.0,WNW,72.0,WSW,W,28.0,28.0,36.0,30.0,1007.5,1005.3,5.0,5.0,12.9,16.4,No,0
2009-09-28,Region2,5.1,20.9,0.0,WSW,56.0,WSW,SW,30.0,28.0,45.0,33.0,1008.2,1006.4,5.0,5.0,15.3,19.2,No,0
2009-09-29,Region2,4.3,23.2,0.0,ESE,35.0,WSW,N,6.0,6.0,50.0,28.0,1014.3,1011.2,5.0,5.0,15.6,22.3,No,0
2009-09-30,Region2,4.7,27.6,0.0,NW,37.0,N,WNW,6.0,24.0,54.0,16.0,1018.2,1011.9,5.0,5.0,16.0,26.8,No,0
2009-10-01,Region2,6.5,32.3,0.0,NNW,44.0,SW,WNW,0.0,22.0,49.0,13.0,1013.9,1007.9,5.0,5.0,17.5,31.6,No,0
2009-10-02,Region2,10.7,20.8,0.0,ENE,31.0,SW,ESE,9.0,20.0,68.0,72.0,1013.5,1008.9,5.0,5.0,17.9,18.0,No,1
2009-10-03,Region2,13.3,15.4,4.2,SSW,41.0,SW,S,24.0,22.0,74.0,78.0,1012.9,1014.7,5.0,5.0,14.1,14.1,Yes,1
2009-10-04,Region2,10.5,17.1,7.0,E,24.0,S,ESE,11.0,6.0,93.0,81.0,1022.3,1020.1,5.0,5.0,12.2,14.6,Yes,0
2009-10-06,Region2,8.0,21.0,13.6,SW,35.0,SW,NNE,17.0,22.0,79.0,52.0,1020.7,1016.0,5.0,5.0,14.5,20.0,Yes,0
2009-10-07,Region2,4.5,19.2,0.2,WSW,69.0,SW,WSW,15.0,37.0,56.0,43.0,1014.6,1012.7,5.0,5.0,12.5,15.5,No,0
2009-10-08,Region2,9.6,19.5,0.4,SW,57.0,SW,S,35.0,31.0,49.0,37.0,1019.0,1020.0,5.0,5.0,13.3,18.2,No,0
2009-10-09,Region2,6.8,17.7,0.0,S,54.0,SW,SSE,20.0,22.0,63.0,64.0,1026.0,1026.5,5.0,5.0,13.2,14.7,No,0
2009-10-10,Region2,7.0,19.0,0.8,E,35.0,SSW,SE,19.0,19.0,64.0,55.0,1030.0,1027.2,5.0,5.0,13.8,16.8,No,0
2009-10-11,Region2,9.3,19.5,0.2,N,35.0,W,N,9.0,20.0,80.0,65.0,1025.6,1019.8,5.0,5.0,14.0,16.3,No,0
2009-10-12,Region2,5.8,22.6,0.0,WNW,56.0,SW,S,0.0,4.0,82.0,67.0,1011.7,1006.5,5.0,5.0,13.2,18.7,No,0
2009-10-13,Region2,13.0,24.0,0.0,NW,74.0,WNW,NW,24.0,37.0,37.0,27.0,1001.7,999.1,5.0,5.0,19.6,23.7,No,0
2009-10-14,Region2,11.9,21.7,0.0,WNW,70.0,WNW,W,22.0,31.0,36.0,46.0,1000.8,1001.1,5.0,5.0,19.1,16.5,No,1
2009-10-15,Region2,7.6,22.2,1.8,WSW,50.0,N,W,9.0,31.0,55.0,33.0,1008.5,1006.9,5.0,5.0,16.8,20.7,Yes,0
2009-10-16,Region2,5.0,21.4,0.0,W,59.0,WSW,WSW,33.0,28.0,43.0,26.0,1012.1,1012.4,5.0,5.0,15.1,20.9,No,0
2009-10-17,Region2,5.7,23.0,0.0,ENE,35.0,WSW,E,13.0,22.0,55.0,35.0,1021.3,1019.5,5.0,5.0,15.9,21.8,No,0
2009-10-18,Region2,8.9,22.8,0.0,ENE,35.0,SW,ENE,13.0,17.0,70.0,47.0,1027.8,1024.4,5.0,5.0,14.9,21.1,No,0
2009-10-19,Region2,7.1,24.6,0.0,ESE,35.0,SW,SE,0.0,20.0,71.0,44.0,1027.3,1023.7,5.0,5.0,15.7,23.3,No,0
2009-10-20,Region2,8.5,31.4,0.0,SSE,30.0,NNE,ESE,7.0,13.0,74.0,29.0,1023.7,1017.6,5.0,5.0,17.1,29.6,No,0
2009-10-21,Region2,9.2,34.7,0.0,E,39.0,SW,SE,0.0,7.0,47.0,12.0,1020.2,1016.4,5.0,5.0,20.0,33.9,No,0
2009-10-22,Region2,16.0,24.0,0.0,E,31.0,E,E,7.0,15.0,74.0,54.0,1025.1,1021.8,5.0,5.0,17.8,23.0,No,0
2009-10-23,Region2,15.4,32.4,0.0,SW,43.0,N,ENE,9.0,11.0,67.0,37.0,1020.0,1013.9,5.0,5.0,19.3,30.9,No,0
2009-10-24,Region2,13.3,25.9,0.0,E,37.0,SSE,ENE,6.0,20.0,62.0,46.0,1020.0,1015.3,5.0,5.0,18.3,25.4,No,0
2009-10-25,Region2,14.9,19.5,0.0,SSE,57.0,ENE,WSW,2.0,7.0,73.0,82.0,1016.1,1015.6,5.0,5.0,19.2,17.0,No,1
2009-10-26,Region2,12.3,16.7,14.6,SSE,50.0,S,SSE,13.0,20.0,97.0,64.0,1024.5,1026.2,5.0,5.0,12.9,15.5,Yes,0
2009-10-29,Region2,15.6,23.8,0.2,E,33.0,SW,ENE,11.0,15.0,79.0,60.0,1026.6,1023.3,5.0,5.0,17.9,22.0,No,0
2009-10-30,Region2,13.7,28.1,0.0,ENE,35.0,SSW,NE,2.0,13.0,76.0,48.0,1023.5,1019.8,5.0,5.0,20.0,27.3,No,0
2009-10-31,Region2,15.6,26.2,0.0,E,35.0,NE,ESE,13.0,20.0,72.0,53.0,1025.2,1022.5,5.0,5.0,21.6,24.4,No,0
2009-11-01,Region2,11.7,30.5,0.0,NNE,28.0,NNE,NNE,11.0,19.0,73.0,36.0,1024.7,1018.9,5.0,5.0,19.0,28.4,No,0
2009-11-02,Region2,14.8,29.9,0.0,ESE,35.0,NNE,E,9.0,22.0,72.0,57.0,1020.9,1016.7,5.0,5.0,22.2,28.3,No,0
2009-11-04,Region2,17.5,20.3,0.0,SE,33.0,E,ESE,20.0,13.0,79.0,76.0,1017.4,1015.4,5.0,5.0,18.6,19.7,No,0
2009-11-05,Region2,14.4,21.8,0.2,SE,33.0,S,ESE,11.0,20.0,73.0,67.0,1021.2,1021.5,5.0,5.0,19.4,19.7,No,1
2009-11-06,Region2,14.5,21.2,3.0,SSW,28.0,SSE,SSW,11.0,7.0,80.0,64.0,1027.9,1026.8,5.0,5.0,18.0,19.7,Yes,1
2009-11-07,Region2,15.6,25.6,2.4,E,41.0,ESE,E,7.0,20.0,85.0,52.0,1030.9,1029.4,5.0,5.0,19.3,23.1,Yes,0
2009-11-08,Region2,13.3,21.8,0.2,ESE,24.0,SW,ESE,11.0,13.0,85.0,85.0,1031.2,1028.7,5.0,5.0,18.3,20.7,No,0
2009-11-09,Region2,16.1,28.7,0.8,ESE,37.0,N,N,7.0,11.0,79.0,39.0,1027.3,1022.7,5.0,5.0,20.4,27.6,No,0
2009-11-10,Region2,11.3,30.3,0.0,NE,35.0,W,ENE,4.0,13.0,71.0,25.0,1022.7,1018.8,5.0,5.0,19.2,29.0,No,0
2009-11-11,Region2,11.4,28.2,0.0,E,35.0,SW,E,7.0,22.0,62.0,46.0,1022.7,1020.6,5.0,5.0,21.7,26.8,No,0
2009-11-12,Region2,11.5,37.0,0.0,SSE,59.0,NNW,N,7.0,19.0,68.0,22.0,1020.1,1012.2,5.0,5.0,20.9,35.9,No,0
2009-11-13,Region2,17.6,22.3,0.0,SE,31.0,SSE,SSE,19.0,15.0,67.0,55.0,1020.4,1018.9,5.0,5.0,20.5,22.0,No,0
2009-11-14,Region2,9.7,32.4,0.0,E,31.0,NNE,NE,11.0,15.0,66.0,24.0,1016.6,1010.2,5.0,5.0,18.5,30.6,No,0
2009-11-16,Region2,17.8,37.3,0.0,WSW,41.0,NNE,N,13.0,17.0,65.0,35.0,1008.9,1001.6,5.0,5.0,22.8,33.8,No,0
2009-11-17,Region2,18.3,23.9,0.0,S,37.0,ESE,E,11.0,26.0,62.0,51.0,1008.9,1009.6,5.0,5.0,21.2,21.1,No,0
2009-11-18,Region2,15.4,30.1,0.0,E,37.0,N,ENE,15.0,17.0,60.0,38.0,1013.0,1009.2,5.0,5.0,20.7,29.6,No,0
2009-11-19,Region2,14.4,36.7,0.0,SSW,30.0,NE,E,6.0,15.0,65.0,32.0,1010.9,1008.1,5.0,5.0,23.4,34.8,No,0
2009-11-20,Region2,17.5,41.9,0.0,N,48.0,N,NE,2.0,22.0,60.0,31.0,1010.1,1005.6,5.0,5.0,27.6,33.8,No,0
2009-11-21,Region2,21.8,35.3,0.4,E,33.0,WSW,E,17.0,17.0,45.0,30.0,1010.6,1005.9,5.0,5.0,26.6,34.6,No,0
2009-11-22,Region2,17.9,41.6,0.0,NW,70.0,N,NNW,9.0,35.0,70.0,15.0,1005.0,1001.1,5.0,5.0,24.0,40.2,No,1
2009-11-23,Region2,17.6,20.8,1.6,SSE,44.0,SE,SSE,19.0,15.0,70.0,86.0,1021.1,1022.7,5.0,5.0,19.3,17.1,Yes,1
2009-11-24,Region2,14.7,22.7,5.8,SW,20.0,SW,S,13.0,7.0,84.0,69.0,1026.9,1024.3,5.0,5.0,17.0,22.5,Yes,0
2009-11-25,Region2,16.2,31.9,0.0,ENE,33.0,N,NE,7.0,15.0,73.0,35.0,1022.2,1017.2,5.0,5.0,22.1,31.2,No,0
2009-11-26,Region2,17.1,33.3,0.0,SSW,44.0,SE,E,9.0,22.0,69.0,41.0,1017.6,1009.9,5.0,5.0,23.5,33.0,No,1
2009-11-27,Region2,17.9,34.5,2.8,NW,48.0,NNW,WNW,20.0,26.0,50.0,25.0,1009.9,1006.8,5.0,5.0,25.1,33.6,Yes,0
2009-11-28,Region2,15.6,39.8,0.0,NW,65.0,NE,NW,4.0,35.0,49.0,12.0,1006.7,999.2,5.0,5.0,24.1,38.2,No,0
2009-11-29,Region2,16.2,31.2,0.0,NW,61.0,NW,WNW,17.0,31.0,26.0,19.0,1001.0,999.3,5.0,5.0,25.2,29.7,No,0
2009-11-30,Region2,13.2,23.0,0.0,S,43.0,SSW,S,15.0,20.0,51.0,90.0,1008.4,1009.9,5.0,5.0,20.4,15.7,No,1
2009-12-01,Region2,12.9,23.4,4.6,SE,48.0,S,SSE,22.0,28.0,51.0,37.0,1016.7,1016.8,5.0,5.0,17.7,21.7,Yes,0
2009-12-02,Region2,12.9,23.6,0.6,SW,31.0,SSW,SE,19.0,15.0,60.0,41.0,1022.4,1021.0,5.0,5.0,18.6,22.7,No,0
2009-12-03,Region2,10.1,30.5,0.2,E,41.0,NNE,ENE,11.0,20.0,57.0,24.0,1022.5,1016.4,5.0,5.0,18.9,28.9,No,0
2009-12-04,Region2,12.9,27.3,0.0,SSE,37.0,ENE,SE,9.0,22.0,59.0,48.0,1015.5,1015.0,5.0,5.0,23.0,24.6,No,0
2009-12-05,Region2,14.1,30.7,0.0,ESE,43.0,ENE,SW,7.0,9.0,59.0,27.0,1015.6,1011.3,5.0,5.0,19.5,29.3,No,0
2009-12-06,Region2,14.9,30.2,0.0,E,48.0,E,ENE,13.0,22.0,59.0,43.0,1017.3,1013.5,5.0,5.0,23.5,29.8,No,0
2009-12-07,Region2,17.2,39.4,0.0,W,43.0,N,NW,9.0,13.0,64.0,13.0,1012.1,1006.2,5.0,5.0,24.2,38.0,No,0
2009-12-08,Region2,16.5,36.3,0.0,SSE,50.0,NW,NNE,6.0,20.0,73.0,29.0,1009.8,999.1,5.0,5.0,20.9,35.4,No,0
2009-12-09,Region2,16.5,26.1,0.6,E,37.0,SE,ENE,13.0,19.0,64.0,51.0,1011.1,1009.6,5.0,5.0,20.0,23.6,No,0
2009-12-10,Region2,19.2,32.5,0.0,WNW,56.0,NNW,NNE,11.0,22.0,65.0,33.0,1011.5,1005.2,5.0,5.0,22.2,29.9,No,0
2009-12-13,Region2,15.3,30.8,0.0,SE,43.0,ESE,SSE,7.0,26.0,61.0,43.0,1016.5,1014.3,5.0,5.0,23.3,27.7,No,0
2009-12-14,Region2,17.9,21.8,0.0,SE,26.0,S,SE,9.0,15.0,84.0,71.0,1021.6,1021.1,5.0,5.0,19.0,20.5,No,0
2009-12-15,Region2,15.5,27.4,0.0,NE,37.0,N,NE,7.0,24.0,70.0,56.0,1022.7,1019.5,5.0,5.0,21.5,25.0,No,0
2009-12-16,Region2,20.8,34.8,0.2,ESE,35.0,NE,ENE,13.0,24.0,64.0,43.0,1020.2,1014.5,5.0,5.0,23.8,33.2,No,0
2009-12-17,Region2,17.7,42.5,0.0,N,57.0,ENE,N,6.0,41.0,63.0,18.0,1013.7,1007.1,5.0,5.0,26.9,40.3,No,1
2009-12-18,Region2,18.8,21.0,4.2,SW,54.0,NNE,ESE,7.0,9.0,88.0,95.0,1015.1,1017.2,5.0,5.0,19.1,16.6,Yes,1
2009-12-19,Region2,15.0,31.6,4.2,ESE,43.0,N,E,15.0,15.0,68.0,25.0,1015.5,1012.5,5.0,5.0,20.8,30.7,Yes,0
2009-12-20,Region2,17.4,23.1,0.2,NE,28.0,S,NNE,11.0,17.0,74.0,60.0,1021.5,1019.3,5.0,5.0,18.6,22.0,No,0
2009-12-21,Region2,16.6,30.4,0.0,NE,37.0,NNE,E,17.0,24.0,61.0,53.0,1016.8,1011.4,5.0,5.0,22.5,27.5,No,0
2009-12-22,Region2,16.1,36.8,0.2,E,43.0,ENE,ESE,2.0,20.0,66.0,31.0,1011.7,1008.6,5.0,5.0,23.7,31.4,No,0
2009-12-23,Region2,16.1,37.3,0.2,N,43.0,NE,N,11.0,17.0,51.0,20.0,1015.4,1011.1,5.0,5.0,25.7,34.9,No,0
2009-12-24,Region2,17.4,38.4,0.0,ENE,44.0,NNE,E,11.0,28.0,46.0,27.0,1012.9,1008.4,5.0,5.0,26.3,33.5,No,0
2009-12-25,Region2,19.4,28.7,0.0,SE,26.0,W,SSE,11.0,9.0,59.0,70.0,1010.7,1010.7,5.0,5.0,26.5,24.8,No,1
2009-12-26,Region2,16.3,20.4,10.4,SW,20.0,SW,S,13.0,9.0,90.0,84.0,1016.5,1016.7,5.0,5.0,17.1,18.4,Yes,0
2009-12-27,Region2,17.0,22.8,1.0,NNE,17.0,SSW,NE,9.0,11.0,86.0,80.0,1018.4,1016.1,5.0,5.0,20.3,22.3,No,1
2009-12-29,Region2,17.2,28.1,1.6,SSE,33.0,S,SE,15.0,20.0,68.0,43.0,1021.7,1020.9,5.0,5.0,21.7,27.0,Yes,0
2009-12-30,Region2,15.4,27.2,0.0,ENE,31.0,S,E,17.0,15.0,67.0,47.0,1025.6,1022.7,5.0,5.0,21.2,26.5,No,0
2009-12-31,Region2,17.2,28.2,0.0,N,35.0,SW,NNE,0.0,15.0,84.0,68.0,1021.3,1016.9,5.0,5.0,19.9,24.8,No,0
2010-01-01,Region2,19.6,29.1,0.0,NNW,43.0,NNE,N,11.0,20.0,83.0,56.0,1014.2,1010.6,5.0,5.0,22.4,28.2,No,0
2010-01-02,Region2,20.3,30.3,0.0,SE,41.0,NNE,NE,9.0,9.0,72.0,64.0,1007.9,1005.5,5.0,5.0,24.5,28.6,No,1
2010-01-03,Region2,17.8,20.1,7.2,SE,30.0,WSW,ESE,9.0,17.0,92.0,79.0,1015.8,1015.9,5.0,5.0,18.0,19.3,Yes,0
2010-01-04,Region2,16.5,24.0,0.8,NE,28.0,S,NE,6.0,17.0,83.0,66.0,1020.8,1018.7,5.0,5.0,19.6,22.6,No,0
2010-01-05,Region2,15.4,34.0,0.0,SW,43.0,NNE,NE,7.0,17.0,69.0,35.0,1018.0,1013.1,5.0,5.0,21.5,33.3,No,0
2010-01-06,Region2,20.0,31.0,0.0,E,35.0,NE,E,11.0,22.0,69.0,55.0,1015.7,1012.8,5.0,5.0,25.0,28.4,No,0
2010-01-11,Region2,19.3,30.7,0.0,E,37.0,NE,NE,11.0,22.0,63.0,50.0,1019.6,1015.1,5.0,5.0,24.7,28.8,No,0
2010-01-12,Region2,20.8,40.1,0.0,NNE,50.0,N,NNE,13.0,15.0,79.0,39.0,1013.2,1007.4,5.0,5.0,23.9,37.8,No,0
2010-01-13,Region2,21.6,33.2,0.0,SSE,48.0,ENE,SE,11.0,24.0,66.0,58.0,1010.7,1010.5,5.0,5.0,27.6,27.8,No,1
2010-01-14,Region2,17.9,23.9,15.4,S,26.0,S,E,11.0,17.0,92.0,68.0,1018.1,1017.1,5.0,5.0,18.9,22.9,Yes,0
2010-01-15,Region2,18.7,27.2,0.0,E,30.0,WSW,E,7.0,13.0,82.0,66.0,1019.3,1017.0,5.0,5.0,20.6,25.6,No,0
2010-01-16,Region2,20.5,29.5,0.0,W,63.0,NNE,N,15.0,17.0,74.0,57.0,1014.0,1009.0,5.0,5.0,22.9,27.3,No,1
2010-01-17,Region2,16.2,29.4,6.4,SE,35.0,ENE,SE,13.0,19.0,71.0,60.0,1003.9,1002.8,5.0,5.0,23.6,26.0,Yes,0
2010-01-18,Region2,12.0,25.0,0.2,SW,65.0,WSW,SW,22.0,33.0,40.0,21.0,1003.4,1003.1,5.0,5.0,20.3,24.4,No,0
2010-01-19,Region2,10.0,29.0,0.0,NW,59.0,SW,WSW,17.0,11.0,44.0,22.0,1009.8,1006.6,5.0,5.0,18.1,27.4,No,0
2010-01-20,Region2,11.7,36.8,0.0,NNW,44.0,N,N,7.0,11.0,36.0,15.0,1010.5,1006.8,5.0,5.0,22.5,33.4,No,0
2010-01-21,Region2,15.8,39.7,0.0,ESE,37.0,N,ENE,6.0,6.0,67.0,23.0,1012.5,1007.4,5.0,5.0,23.6,36.6,No,0
2010-01-22,Region2,17.1,40.6,0.0,N,59.0,SW,N,0.0,20.0,65.0,20.0,1013.9,1007.8,5.0,5.0,24.8,39.0,No,0
2010-01-23,Region2,18.9,43.0,0.4,SE,54.0,SE,NW,11.0,33.0,53.0,12.0,1008.5,1005.2,5.0,5.0,27.9,42.2,No,1
2010-01-24,Region2,17.0,25.3,1.4,E,31.0,SSW,N,9.0,11.0,94.0,61.0,1017.1,1014.1,5.0,5.0,17.4,25.0,Yes,0
2010-02-01,Region2,17.5,31.6,0.6,E,44.0,SW,NE,0.0,26.0,79.0,48.0,1016.3,1015.3,5.0,5.0,23.6,29.3,No,1
2010-02-02,Region2,19.0,27.7,1.4,SE,44.0,ESE,SE,17.0,22.0,61.0,54.0,1018.4,1016.5,5.0,5.0,23.2,25.8,Yes,1
2010-02-05,Region2,22.0,29.1,13.8,NE,41.0,NE,NW,2.0,13.0,85.0,72.0,1010.4,1008.3,5.0,5.0,24.6,27.3,Yes,1
2010-02-07,Region2,19.0,26.7,25.6,SSW,39.0,SW,ENE,13.0,4.0,89.0,77.0,1021.9,1020.4,5.0,5.0,20.9,24.9,Yes,1
2010-02-08,Region2,20.7,26.8,7.0,E,28.0,ESE,WNW,9.0,19.0,94.0,81.0,1023.1,1022.0,5.0,5.0,22.5,23.9,Yes,1
2010-02-09,Region2,20.0,29.9,1.2,ENE,30.0,WSW,NNE,4.0,15.0,83.0,53.0,1023.3,1020.5,5.0,5.0,23.1,28.5,Yes,0
2010-02-10,Region2,17.9,32.4,0.2,ENE,28.0,SW,E,6.0,9.0,86.0,43.0,1021.1,1016.8,5.0,5.0,21.9,31.5,No,0
2010-02-14,Region2,21.3,26.7,20.8,SW,39.0,SW,E,0.0,19.0,97.0,92.0,1007.6,1003.9,5.0,5.0,22.1,23.8,Yes,1
2010-02-15,Region2,19.9,32.7,3.6,WSW,52.0,NNW,ESE,6.0,4.0,94.0,54.0,1007.0,1003.4,5.0,5.0,22.0,30.3,Yes,0
2010-02-16,Region2,18.3,25.9,0.2,SW,41.0,SW,S,22.0,24.0,61.0,56.0,1012.6,1013.7,5.0,5.0,23.0,24.8,No,0
2010-02-19,Region2,15.0,25.7,0.0,NE,26.0,SSW,NE,6.0,17.0,81.0,56.0,1025.0,1022.7,5.0,5.0,20.1,24.5,No,0
2010-02-20,Region2,15.1,29.7,0.0,N,35.0,SW,NNE,0.0,19.0,79.0,45.0,1022.2,1017.6,5.0,5.0,19.9,28.6,No,0
2010-02-21,Region2,16.2,33.7,0.0,NNW,24.0,SW,NNE,7.0,11.0,85.0,43.0,1018.3,1014.1,5.0,5.0,21.2,33.2,No,0
2010-02-24,Region2,18.3,24.9,0.0,E,31.0,SSW,ENE,9.0,15.0,67.0,60.0,1022.2,1021.2,5.0,5.0,19.5,23.9,No,0
2010-02-26,Region2,13.2,25.8,0.0,NE,30.0,SW,N,15.0,15.0,72.0,61.0,1027.5,1024.7,5.0,5.0,19.1,23.6,No,0
2010-03-01,Region2,16.8,19.5,12.8,S,37.0,SW,S,19.0,19.0,70.0,78.0,1019.8,1019.6,5.0,5.0,17.2,18.5,Yes,1
2010-03-02,Region2,14.2,21.4,1.8,SE,31.0,SSW,ESE,15.0,20.0,73.0,53.0,1020.1,1018.6,5.0,5.0,16.5,20.8,Yes,0
2010-03-03,Region2,13.0,24.5,0.0,ENE,28.0,S,ESE,11.0,17.0,66.0,53.0,1019.9,1018.1,5.0,5.0,19.2,24.2,No,0
2010-03-04,Region2,14.1,25.7,0.0,NE,33.0,WSW,ENE,9.0,22.0,84.0,63.0,1017.1,1013.7,5.0,5.0,18.2,25.0,No,0
2010-03-06,Region2,19.6,30.3,11.2,NE,28.0,N,NNE,9.0,7.0,93.0,58.0,1012.3,1010.5,5.0,5.0,21.1,29.1,Yes,0
2010-03-07,Region2,20.5,28.0,0.0,N,48.0,ESE,NNE,11.0,30.0,85.0,69.0,1014.3,1011.6,5.0,5.0,22.8,25.9,No,0
2010-03-08,Region2,19.8,30.8,0.0,N,43.0,NNE,N,13.0,28.0,82.0,52.0,1011.8,1009.3,5.0,5.0,23.4,29.0,No,0
2010-03-11,Region2,14.0,23.6,0.0,SE,35.0,SSW,SE,19.0,19.0,62.0,48.0,1032.2,1031.9,5.0,5.0,18.0,21.6,No,0
2010-03-12,Region2,14.5,24.3,0.0,ENE,35.0,SSE,ESE,13.0,17.0,66.0,50.0,1036.2,1034.9,5.0,5.0,19.2,23.9,No,0
2010-03-13,Region2,13.2,23.1,0.0,SSE,35.0,SW,S,15.0,17.0,72.0,53.0,1035.4,1033.2,5.0,5.0,19.2,22.8,No,1
2010-03-14,Region2,15.0,25.6,1.6,E,28.0,SW,ENE,11.0,13.0,78.0,44.0,1031.2,1027.7,5.0,5.0,19.2,24.8,Yes,0
2010-03-15,Region2,14.8,27.3,0.0,E,28.0,SW,NNE,7.0,13.0,81.0,50.0,1026.4,1022.1,5.0,5.0,18.3,26.5,No,0
2010-03-16,Region2,12.6,28.2,0.0,ENE,28.0,SW,NE,7.0,11.0,88.0,37.0,1024.0,1022.2,5.0,5.0,17.7,27.5,No,0
2010-03-17,Region2,10.0,28.8,0.0,E,22.0,SW,SE,7.0,7.0,89.0,33.0,1026.5,1024.3,5.0,5.0,15.1,27.7,No,0
2010-03-18,Region2,10.7,29.5,0.0,E,30.0,SW,ENE,4.0,6.0,87.0,43.0,1027.1,1023.6,5.0,5.0,15.9,28.0,No,0
2010-03-21,Region2,15.7,35.1,0.0,SSE,44.0,SW,WNW,0.0,19.0,80.0,27.0,1018.4,1014.4,5.0,5.0,20.7,34.8,No,0
2010-03-22,Region2,17.9,26.7,0.0,ENE,31.0,E,SE,7.0,6.0,69.0,47.0,1020.8,1018.3,5.0,5.0,21.0,26.5,No,0
2010-03-24,Region2,14.2,26.9,0.0,ENE,31.0,WSW,E,13.0,19.0,80.0,58.0,1022.2,1020.5,5.0,5.0,19.2,25.9,No,0
2010-03-25,Region2,16.2,29.0,0.0,NE,31.0,SW,NE,0.0,17.0,78.0,50.0,1023.8,1019.1,5.0,5.0,19.9,27.4,No,0
2010-03-26,Region2,15.0,35.1,0.0,NW,31.0,NNW,NNW,6.0,15.0,88.0,31.0,1019.7,1015.2,5.0,5.0,19.1,33.1,No,0
